Timestamp,Human readable date,a4cf12c65fb8_flowrate,a4cf12c65fb8_litros,a4cf12c65fb8_mililitros,a4cf12c65fb8_segundos,context_a4cf12c65fb8_flowrate,context_a4cf12c65fb8_litros,context_a4cf12c65fb8_mililitros,context_a4cf12c65fb8_segundos,created_at_a4cf12c65fb8_flowrate,created_at_a4cf12c65fb8_litros,created_at_a4cf12c65fb8_mililitros,created_at_a4cf12c65fb8_segundos
1641538762958,2022-01-07 00:59:22,0.0,0.0,0.0,1073158.0,{},{},{},{},1641538762958,1641538762958,1641538762958,1641538762958
1641538702996,2022-01-07 00:58:22,0.0,0.0,0.0,1073097.0,{},{},{},{},1641538702996,1641538702996,1641538702996,1641538702996
1641538643270,2022-01-07 00:57:23,0.0,0.0,0.0,1073037.0,{},{},{},{},1641538643270,1641538643270,1641538643270,1641538643270
1641538583299,2022-01-07 00:56:23,0.0,0.0,0.0,1072977.0,{},{},{},{},1641538583299,1641538583299,1641538583299,1641538583299
1641538523339,2022-01-07 00:55:23,0.0,0.0,0.0,1072918.0,{},{},{},{},1641538523339,1641538523339,1641538523339,1641538523339
1641538463167,2022-01-07 00:54:23,0.0,0.0,0.0,1072857.0,{},{},{},{},1641538463167,1641538463167,1641538463167,1641538463167
1641538403240,2022-01-07 00:53:23,0.0,0.0,0.0,1072797.0,{},{},{},{},1641538403240,1641538403240,1641538403240,1641538403240
1641538343314,2022-01-07 00:52:23,0.0,0.0,0.0,1072738.0,{},{},{},{},1641538343314,1641538343314,1641538343314,1641538343314
1641538282962,2022-01-07 00:51:22,0.0,0.0,0.0,1072677.0,{},{},{},{},1641538282962,1641538282962,1641538282962,1641538282962
1641538223301,2022-01-07 00:50:23,0.0,0.0,0.0,1072617.0,{},{},{},{},1641538223301,1641538223301,1641538223301,1641538223301
1641538163365,2022-01-07 00:49:23,0.0,0.0,0.0,1072557.0,{},{},{},{},1641538163365,1641538163365,1641538163365,1641538163365
1641538103293,2022-01-07 00:48:23,0.0,0.0,0.0,1072497.0,{},{},{},{},1641538103293,1641538103293,1641538103293,1641538103293
1641538043311,2022-01-07 00:47:23,0.0,0.0,0.0,1072437.0,{},{},{},{},1641538043311,1641538043311,1641538043311,1641538043311
1641537983192,2022-01-07 00:46:23,0.0,0.0,0.0,1072377.0,{},{},{},{},1641537983192,1641537983192,1641537983192,1641537983192
1641537923309,2022-01-07 00:45:23,0.0,0.0,0.0,1072317.0,{},{},{},{},1641537923309,1641537923309,1641537923309,1641537923309
1641537865233,2022-01-07 00:44:25,0.0,0.0,0.0,1072258.0,{},{},{},{},1641537865233,1641537865233,1641537865233,1641537865233
1641537802969,2022-01-07 00:43:22,0.0,0.0,0.0,1072198.0,{},{},{},{},1641537802969,1641537802969,1641537802969,1641537802969
1641537742973,2022-01-07 00:42:22,0.0,0.0,0.0,1072138.0,{},{},{},{},1641537742973,1641537742973,1641537742973,1641537742973
1641537682959,2022-01-07 00:41:22,0.0,0.0,0.0,1072078.0,{},{},{},{},1641537682959,1641537682959,1641537682959,1641537682959
1641537622941,2022-01-07 00:40:22,0.0,0.0,0.0,1072017.0,{},{},{},{},1641537622941,1641537622941,1641537622941,1641537622941
1641537563272,2022-01-07 00:39:23,0.0,0.0,0.0,1071957.0,{},{},{},{},1641537563272,1641537563272,1641537563272,1641537563272
1641537503298,2022-01-07 00:38:23,0.0,0.0,0.0,1071898.0,{},{},{},{},1641537503298,1641537503298,1641537503298,1641537503298
1641537443042,2022-01-07 00:37:23,0.0,0.0,0.0,1071837.0,{},{},{},{},1641537443042,1641537443042,1641537443042,1641537443042
1641537383483,2022-01-07 00:36:23,0.0,0.0,0.0,1071778.0,{},{},{},{},1641537383483,1641537383483,1641537383483,1641537383483
1641537322974,2022-01-07 00:35:22,0.0,0.0,0.0,1071718.0,{},{},{},{},1641537322974,1641537322974,1641537322974,1641537322974
1641537263089,2022-01-07 00:34:23,0.0,0.0,0.0,1071658.0,{},{},{},{},1641537263089,1641537263089,1641537263089,1641537263089
1641537202969,2022-01-07 00:33:22,0.0,0.0,0.0,1071597.0,{},{},{},{},1641537202969,1641537202969,1641537202969,1641537202969
1641537143233,2022-01-07 00:32:23,0.0,0.0,0.0,1071538.0,{},{},{},{},1641537143233,1641537143233,1641537143233,1641537143233
1641537083062,2022-01-07 00:31:23,0.0,0.0,0.0,1071478.0,{},{},{},{},1641537083062,1641537083062,1641537083062,1641537083062
1641537023068,2022-01-07 00:30:23,0.0,0.0,0.0,1071417.0,{},{},{},{},1641537023068,1641537023068,1641537023068,1641537023068
1641536965268,2022-01-07 00:29:25,0.0,0.0,0.0,1071357.0,{},{},{},{},1641536965268,1641536965268,1641536965268,1641536965268
1641536903299,2022-01-07 00:28:23,0.0,0.0,0.0,1071298.0,{},{},{},{},1641536903299,1641536903299,1641536903299,1641536903299
1641536842971,2022-01-07 00:27:22,0.0,0.0,0.0,1071238.0,{},{},{},{},1641536842971,1641536842971,1641536842971,1641536842971
1641536783107,2022-01-07 00:26:23,0.0,0.0,0.0,1071178.0,{},{},{},{},1641536783107,1641536783107,1641536783107,1641536783107
1641536723034,2022-01-07 00:25:23,0.0,0.0,0.0,1071118.0,{},{},{},{},1641536723034,1641536723034,1641536723034,1641536723034
1641536663056,2022-01-07 00:24:23,0.0,0.0,0.0,1071058.0,{},{},{},{},1641536663056,1641536663056,1641536663056,1641536663056
1641536602997,2022-01-07 00:23:22,0.0,0.0,0.0,1070997.0,{},{},{},{},1641536602997,1641536602997,1641536602997,1641536602997
1641536543246,2022-01-07 00:22:23,0.0,0.0,0.0,1070938.0,{},{},{},{},1641536543246,1641536543246,1641536543246,1641536543246
1641536482999,2022-01-07 00:21:22,0.0,0.0,0.0,1070877.0,{},{},{},{},1641536482999,1641536482999,1641536482999,1641536482999
1641536423277,2022-01-07 00:20:23,0.0,0.0,0.0,1070817.0,{},{},{},{},1641536423277,1641536423277,1641536423277,1641536423277
1641536363288,2022-01-07 00:19:23,0.0,0.0,0.0,1070758.0,{},{},{},{},1641536363288,1641536363288,1641536363288,1641536363288
1641536303064,2022-01-07 00:18:23,0.0,0.0,0.0,1070698.0,{},{},{},{},1641536303064,1641536303064,1641536303064,1641536303064
1641536242977,2022-01-07 00:17:22,0.0,0.0,0.0,1070637.0,{},{},{},{},1641536242977,1641536242977,1641536242977,1641536242977
1641536183424,2022-01-07 00:16:23,0.0,0.0,0.0,1070578.0,{},{},{},{},1641536183424,1641536183424,1641536183424,1641536183424
1641536122997,2022-01-07 00:15:22,0.0,0.0,0.0,1070518.0,{},{},{},{},1641536122997,1641536122997,1641536122997,1641536122997
1641536062987,2022-01-07 00:14:22,0.0,0.0,0.0,1070457.0,{},{},{},{},1641536062987,1641536062987,1641536062987,1641536062987
1641536005511,2022-01-07 00:13:25,0.0,0.0,0.0,1070398.0,{},{},{},{},1641536005511,1641536005511,1641536005511,1641536005511
1641535944015,2022-01-07 00:12:24,0.0,0.0,0.0,1070338.0,{},{},{},{},1641535944015,1641535944015,1641535944015,1641535944015
1641535882965,2022-01-07 00:11:22,0.0,0.0,0.0,1070277.0,{},{},{},{},1641535882965,1641535882965,1641535882965,1641535882965
1641535823273,2022-01-07 00:10:23,0.0,0.0,0.0,1070217.0,{},{},{},{},1641535823273,1641535823273,1641535823273,1641535823273
1641535763233,2022-01-07 00:09:23,0.0,0.0,0.0,1070157.0,{},{},{},{},1641535763233,1641535763233,1641535763233,1641535763233
1641535703378,2022-01-07 00:08:23,0.0,0.0,0.0,1070098.0,{},{},{},{},1641535703378,1641535703378,1641535703378,1641535703378
1641535643038,2022-01-07 00:07:23,0.0,0.0,0.0,1070037.0,{},{},{},{},1641535643038,1641535643038,1641535643038,1641535643038
1641535583259,2022-01-07 00:06:23,0.0,0.0,0.0,1069978.0,{},{},{},{},1641535583259,1641535583259,1641535583259,1641535583259
1641535522996,2022-01-07 00:05:22,0.0,0.0,0.0,1069918.0,{},{},{},{},1641535522996,1641535522996,1641535522996,1641535522996
1641535463100,2022-01-07 00:04:23,0.0,0.0,0.0,1069857.0,{},{},{},{},1641535463100,1641535463100,1641535463100,1641535463100
1641535403288,2022-01-07 00:03:23,0.0,0.0,0.0,1069798.0,{},{},{},{},1641535403288,1641535403288,1641535403288,1641535403288
1641535342955,2022-01-07 00:02:22,0.0,0.0,0.0,1069738.0,{},{},{},{},1641535342955,1641535342955,1641535342955,1641535342955
1641535282975,2022-01-07 00:01:22,0.0,0.0,0.0,1069678.0,{},{},{},{},1641535282975,1641535282975,1641535282975,1641535282975
1641535223153,2022-01-07 00:00:23,0.0,0.0,0.0,1069618.0,{},{},{},{},1641535223153,1641535223153,1641535223153,1641535223153
1641535162961,2022-01-06 23:59:22,0.0,0.0,0.0,1069558.0,{},{},{},{},1641535162961,1641535162961,1641535162961,1641535162961
1641535103011,2022-01-06 23:58:23,0.0,0.0,0.0,1069497.0,{},{},{},{},1641535103011,1641535103011,1641535103011,1641535103011
1641535044790,2022-01-06 23:57:24,0.0,0.0,0.0,1069438.0,{},{},{},{},1641535044790,1641535044790,1641535044790,1641535044790
1641534985152,2022-01-06 23:56:25,0.0,0.0,0.0,1069377.0,{},{},{},{},1641534985152,1641534985152,1641534985152,1641534985152
1641534923291,2022-01-06 23:55:23,0.0,0.0,0.0,1069318.0,{},{},{},{},1641534923291,1641534923291,1641534923291,1641534923291
1641534862991,2022-01-06 23:54:22,0.0,0.0,0.0,1069257.0,{},{},{},{},1641534862991,1641534862991,1641534862991,1641534862991
1641534803341,2022-01-06 23:53:23,0.0,0.0,0.0,1069198.0,{},{},{},{},1641534803341,1641534803341,1641534803341,1641534803341
1641534742964,2022-01-06 23:52:22,0.0,0.0,0.0,1069138.0,{},{},{},{},1641534742964,1641534742964,1641534742964,1641534742964
1641534683100,2022-01-06 23:51:23,0.0,0.0,0.0,1069078.0,{},{},{},{},1641534683100,1641534683100,1641534683100,1641534683100
1641534623074,2022-01-06 23:50:23,0.0,0.0,0.0,1069018.0,{},{},{},{},1641534623074,1641534623074,1641534623074,1641534623074
1641534562959,2022-01-06 23:49:22,0.0,0.0,0.0,1068958.0,{},{},{},{},1641534562959,1641534562959,1641534562959,1641534562959
1641534502945,2022-01-06 23:48:22,0.0,0.0,0.0,1068897.0,{},{},{},{},1641534502945,1641534502945,1641534502945,1641534502945
1641534443292,2022-01-06 23:47:23,0.0,0.0,0.0,1068838.0,{},{},{},{},1641534443292,1641534443292,1641534443292,1641534443292
1641534383053,2022-01-06 23:46:23,0.0,0.0,0.0,1068777.0,{},{},{},{},1641534383053,1641534383053,1641534383053,1641534383053
1641534323258,2022-01-06 23:45:23,0.0,0.0,0.0,1068717.0,{},{},{},{},1641534323258,1641534323258,1641534323258,1641534323258
1641534263306,2022-01-06 23:44:23,0.0,0.0,0.0,1068658.0,{},{},{},{},1641534263306,1641534263306,1641534263306,1641534263306
1641534203057,2022-01-06 23:43:23,0.0,0.0,0.0,1068597.0,{},{},{},{},1641534203057,1641534203057,1641534203057,1641534203057
1641534143324,2022-01-06 23:42:23,0.0,0.0,0.0,1068537.0,{},{},{},{},1641534143324,1641534143324,1641534143324,1641534143324
1641534083269,2022-01-06 23:41:23,0.0,0.0,0.0,1068477.0,{},{},{},{},1641534083269,1641534083269,1641534083269,1641534083269
1641534023360,2022-01-06 23:40:23,0.0,0.0,0.0,1068418.0,{},{},{},{},1641534023360,1641534023360,1641534023360,1641534023360
1641533965134,2022-01-06 23:39:25,0.0,0.0,0.0,1068357.0,{},{},{},{},1641533965134,1641533965134,1641533965134,1641533965134
1641533903354,2022-01-06 23:38:23,0.0,0.0,0.0,1068297.0,{},{},{},{},1641533903354,1641533903354,1641533903354,1641533903354
1641533843260,2022-01-06 23:37:23,0.0,0.0,0.0,1068238.0,{},{},{},{},1641533843260,1641533843260,1641533843260,1641533843260
1641533783126,2022-01-06 23:36:23,0.0,0.0,0.0,1068177.0,{},{},{},{},1641533783126,1641533783126,1641533783126,1641533783126
1641533723324,2022-01-06 23:35:23,0.0,0.0,0.0,1068118.0,{},{},{},{},1641533723324,1641533723324,1641533723324,1641533723324
1641533662981,2022-01-06 23:34:22,0.0,0.0,0.0,1068058.0,{},{},{},{},1641533662981,1641533662981,1641533662981,1641533662981
1641533603084,2022-01-06 23:33:23,0.0,0.0,0.0,1067998.0,{},{},{},{},1641533603084,1641533603084,1641533603084,1641533603084
1641533543859,2022-01-06 23:32:23,0.0,0.0,0.0,1067938.0,{},{},{},{},1641533543859,1641533543859,1641533543859,1641533543859
1641533483111,2022-01-06 23:31:23,0.0,0.0,0.0,1067878.0,{},{},{},{},1641533483111,1641533483111,1641533483111,1641533483111
1641533423091,2022-01-06 23:30:23,0.0,0.0,0.0,1067818.0,{},{},{},{},1641533423091,1641533423091,1641533423091,1641533423091
1641533362996,2022-01-06 23:29:22,0.0,0.0,0.0,1067757.0,{},{},{},{},1641533362996,1641533362996,1641533362996,1641533362996
1641533303326,2022-01-06 23:28:23,0.0,0.0,0.0,1067698.0,{},{},{},{},1641533303326,1641533303326,1641533303326,1641533303326
1641533242955,2022-01-06 23:27:22,0.0,0.0,0.0,1067638.0,{},{},{},{},1641533242955,1641533242955,1641533242955,1641533242955
1641533183043,2022-01-06 23:26:23,0.0,0.0,0.0,1067577.0,{},{},{},{},1641533183043,1641533183043,1641533183043,1641533183043
1641533123289,2022-01-06 23:25:23,0.0,0.0,0.0,1067518.0,{},{},{},{},1641533123289,1641533123289,1641533123289,1641533123289
1641533063128,2022-01-06 23:24:23,0.0,0.0,0.0,1067457.0,{},{},{},{},1641533063128,1641533063128,1641533063128,1641533063128
1641533005327,2022-01-06 23:23:25,0.0,0.0,0.0,1067398.0,{},{},{},{},1641533005327,1641533005327,1641533005327,1641533005327
1641532943008,2022-01-06 23:22:23,0.0,0.0,0.0,1067337.0,{},{},{},{},1641532943008,1641532943008,1641532943008,1641532943008
1641532883285,2022-01-06 23:21:23,0.0,0.0,0.0,1067278.0,{},{},{},{},1641532883285,1641532883285,1641532883285,1641532883285
1641532822979,2022-01-06 23:20:22,0.0,0.0,0.0,1067218.0,{},{},{},{},1641532822979,1641532822979,1641532822979,1641532822979
1641532762984,2022-01-06 23:19:22,0.0,0.0,0.0,1067157.0,{},{},{},{},1641532762984,1641532762984,1641532762984,1641532762984
1641532703259,2022-01-06 23:18:23,0.0,0.0,0.0,1067097.0,{},{},{},{},1641532703259,1641532703259,1641532703259,1641532703259
1641532643279,2022-01-06 23:17:23,0.0,0.0,0.0,1067038.0,{},{},{},{},1641532643279,1641532643279,1641532643279,1641532643279
1641532583185,2022-01-06 23:16:23,0.0,0.0,0.0,1066978.0,{},{},{},{},1641532583185,1641532583185,1641532583185,1641532583185
1641532523163,2022-01-06 23:15:23,0.0,0.0,0.0,1066917.0,{},{},{},{},1641532523163,1641532523163,1641532523163,1641532523163
1641532463391,2022-01-06 23:14:23,0.0,0.0,0.0,1066858.0,{},{},{},{},1641532463391,1641532463391,1641532463391,1641532463391
1641532403039,2022-01-06 23:13:23,0.0,0.0,0.0,1066798.0,{},{},{},{},1641532403039,1641532403039,1641532403039,1641532403039
1641532343046,2022-01-06 23:12:23,0.0,0.0,0.0,1066737.0,{},{},{},{},1641532343046,1641532343046,1641532343046,1641532343046
1641532283316,2022-01-06 23:11:23,0.0,0.0,0.0,1066678.0,{},{},{},{},1641532283316,1641532283316,1641532283316,1641532283316
1641532223010,2022-01-06 23:10:23,0.0,0.0,0.0,1066618.0,{},{},{},{},1641532223010,1641532223010,1641532223010,1641532223010
1641532162984,2022-01-06 23:09:22,0.0,0.0,0.0,1066557.0,{},{},{},{},1641532162984,1641532162984,1641532162984,1641532162984
1641532103491,2022-01-06 23:08:23,0.0,0.0,0.0,1066498.0,{},{},{},{},1641532103491,1641532103491,1641532103491,1641532103491
1641532045089,2022-01-06 23:07:25,0.0,0.0,0.0,1066437.0,{},{},{},{},1641532045089,1641532045089,1641532045089,1641532045089
1641531983478,2022-01-06 23:06:23,0.0,0.0,0.0,1066378.0,{},{},{},{},1641531983478,1641531983478,1641531983478,1641531983478
1641531923160,2022-01-06 23:05:23,0.0,0.0,0.0,1066317.0,{},{},{},{},1641531923160,1641531923160,1641531923160,1641531923160
1641531863331,2022-01-06 23:04:23,0.0,0.0,0.0,1066258.0,{},{},{},{},1641531863331,1641531863331,1641531863331,1641531863331
1641531802983,2022-01-06 23:03:22,0.0,0.0,0.0,1066198.0,{},{},{},{},1641531802983,1641531802983,1641531802983,1641531802983
1641531742984,2022-01-06 23:02:22,0.0,0.0,0.0,1066138.0,{},{},{},{},1641531742984,1641531742984,1641531742984,1641531742984
1641531682989,2022-01-06 23:01:22,0.0,0.0,0.0,1066077.0,{},{},{},{},1641531682989,1641531682989,1641531682989,1641531682989
1641531623293,2022-01-06 23:00:23,0.0,0.0,0.0,1066018.0,{},{},{},{},1641531623293,1641531623293,1641531623293,1641531623293
1641531563629,2022-01-06 22:59:23,0.0,0.0,0.0,1065958.0,{},{},{},{},1641531563629,1641531563629,1641531563629,1641531563629
1641531503141,2022-01-06 22:58:23,0.0,0.0,0.0,1065897.0,{},{},{},{},1641531503141,1641531503141,1641531503141,1641531503141
1641531443260,2022-01-06 22:57:23,0.0,0.0,0.0,1065837.0,{},{},{},{},1641531443260,1641531443260,1641531443260,1641531443260
1641531383395,2022-01-06 22:56:23,0.0,0.0,0.0,1065777.0,{},{},{},{},1641531383395,1641531383395,1641531383395,1641531383395
1641531323318,2022-01-06 22:55:23,0.0,0.0,0.0,1065718.0,{},{},{},{},1641531323318,1641531323318,1641531323318,1641531323318
1641531263004,2022-01-06 22:54:23,0.0,0.0,0.0,1065657.0,{},{},{},{},1641531263004,1641531263004,1641531263004,1641531263004
1641531203236,2022-01-06 22:53:23,0.0,0.0,0.0,1065597.0,{},{},{},{},1641531203236,1641531203236,1641531203236,1641531203236
1641531143308,2022-01-06 22:52:23,0.0,0.0,0.0,1065537.0,{},{},{},{},1641531143308,1641531143308,1641531143308,1641531143308
1641531085206,2022-01-06 22:51:25,0.0,0.0,0.0,1065478.0,{},{},{},{},1641531085206,1641531085206,1641531085206,1641531085206
1641531023001,2022-01-06 22:50:23,0.0,0.0,0.0,1065417.0,{},{},{},{},1641531023001,1641531023001,1641531023001,1641531023001
1641530963260,2022-01-06 22:49:23,0.0,0.0,0.0,1065357.0,{},{},{},{},1641530963260,1641530963260,1641530963260,1641530963260
1641530903260,2022-01-06 22:48:23,0.0,0.0,0.0,1065297.0,{},{},{},{},1641530903260,1641530903260,1641530903260,1641530903260
1641530843401,2022-01-06 22:47:23,0.0,0.0,0.0,1065237.0,{},{},{},{},1641530843401,1641530843401,1641530843401,1641530843401
1641530783237,2022-01-06 22:46:23,0.0,0.0,0.0,1065177.0,{},{},{},{},1641530783237,1641530783237,1641530783237,1641530783237
1641530723289,2022-01-06 22:45:23,0.0,0.0,0.0,1065118.0,{},{},{},{},1641530723289,1641530723289,1641530723289,1641530723289
1641530663103,2022-01-06 22:44:23,0.0,0.0,0.0,1065058.0,{},{},{},{},1641530663103,1641530663103,1641530663103,1641530663103
1641530602976,2022-01-06 22:43:22,0.0,0.0,0.0,1064998.0,{},{},{},{},1641530602976,1641530602976,1641530602976,1641530602976
1641530543012,2022-01-06 22:42:23,0.0,0.0,0.0,1064938.0,{},{},{},{},1641530543012,1641530543012,1641530543012,1641530543012
1641530482958,2022-01-06 22:41:22,0.0,0.0,0.0,1064877.0,{},{},{},{},1641530482958,1641530482958,1641530482958,1641530482958
1641530423281,2022-01-06 22:40:23,0.0,0.0,0.0,1064817.0,{},{},{},{},1641530423281,1641530423281,1641530423281,1641530423281
1641530363226,2022-01-06 22:39:23,0.0,0.0,0.0,1064757.0,{},{},{},{},1641530363226,1641530363226,1641530363226,1641530363226
1641530303262,2022-01-06 22:38:23,0.0,0.0,0.0,1064698.0,{},{},{},{},1641530303262,1641530303262,1641530303262,1641530303262
1641530243005,2022-01-06 22:37:23,0.0,0.0,0.0,1064637.0,{},{},{},{},1641530243005,1641530243005,1641530243005,1641530243005
1641530183513,2022-01-06 22:36:23,0.0,0.0,0.0,1064577.0,{},{},{},{},1641530183513,1641530183513,1641530183513,1641530183513
1641530125123,2022-01-06 22:35:25,0.0,0.0,0.0,1064518.0,{},{},{},{},1641530125123,1641530125123,1641530125123,1641530125123
1641530063008,2022-01-06 22:34:23,0.0,0.0,0.0,1064458.0,{},{},{},{},1641530063008,1641530063008,1641530063008,1641530063008
1641530002949,2022-01-06 22:33:22,0.0,0.0,0.0,1064397.0,{},{},{},{},1641530002949,1641530002949,1641530002949,1641530002949
1641529943271,2022-01-06 22:32:23,0.0,0.0,0.0,1064337.0,{},{},{},{},1641529943271,1641529943271,1641529943271,1641529943271
1641529883244,2022-01-06 22:31:23,0.0,0.0,0.0,1064277.0,{},{},{},{},1641529883244,1641529883244,1641529883244,1641529883244
1641529823192,2022-01-06 22:30:23,0.0,0.0,0.0,1064217.0,{},{},{},{},1641529823192,1641529823192,1641529823192,1641529823192
1641529763287,2022-01-06 22:29:23,0.0,0.0,0.0,1064158.0,{},{},{},{},1641529763287,1641529763287,1641529763287,1641529763287
1641529703006,2022-01-06 22:28:23,0.0,0.0,0.0,1064097.0,{},{},{},{},1641529703006,1641529703006,1641529703006,1641529703006
1641529643309,2022-01-06 22:27:23,0.0,0.0,0.0,1064038.0,{},{},{},{},1641529643309,1641529643309,1641529643309,1641529643309
1641529583071,2022-01-06 22:26:23,0.0,0.0,0.0,1063978.0,{},{},{},{},1641529583071,1641529583071,1641529583071,1641529583071
1641529523192,2022-01-06 22:25:23,0.0,0.0,0.0,1063917.0,{},{},{},{},1641529523192,1641529523192,1641529523192,1641529523192
1641529463318,2022-01-06 22:24:23,0.0,0.0,0.0,1063858.0,{},{},{},{},1641529463318,1641529463318,1641529463318,1641529463318
1641529402983,2022-01-06 22:23:22,0.0,0.0,0.0,1063797.0,{},{},{},{},1641529402983,1641529402983,1641529402983,1641529402983
1641529343314,2022-01-06 22:22:23,0.0,0.0,0.0,1063738.0,{},{},{},{},1641529343314,1641529343314,1641529343314,1641529343314
1641529282993,2022-01-06 22:21:22,0.0,0.0,0.0,1063678.0,{},{},{},{},1641529282993,1641529282993,1641529282993,1641529282993
1641529222957,2022-01-06 22:20:22,0.0,0.0,0.0,1063618.0,{},{},{},{},1641529222957,1641529222957,1641529222957,1641529222957
1641529165082,2022-01-06 22:19:25,0.0,0.0,0.0,1063558.0,{},{},{},{},1641529165082,1641529165082,1641529165082,1641529165082
1641529103185,2022-01-06 22:18:23,0.0,0.0,0.0,1063498.0,{},{},{},{},1641529103185,1641529103185,1641529103185,1641529103185
1641529043106,2022-01-06 22:17:23,0.0,0.0,0.0,1063438.0,{},{},{},{},1641529043106,1641529043106,1641529043106,1641529043106
1641528983152,2022-01-06 22:16:23,0.0,0.0,0.0,1063377.0,{},{},{},{},1641528983152,1641528983152,1641528983152,1641528983152
1641528923253,2022-01-06 22:15:23,0.0,0.0,0.0,1063317.0,{},{},{},{},1641528923253,1641528923253,1641528923253,1641528923253
1641528863174,2022-01-06 22:14:23,0.0,0.0,0.0,1063257.0,{},{},{},{},1641528863174,1641528863174,1641528863174,1641528863174
1641528803276,2022-01-06 22:13:23,0.0,0.0,0.0,1063198.0,{},{},{},{},1641528803276,1641528803276,1641528803276,1641528803276
1641528742960,2022-01-06 22:12:22,0.0,0.0,0.0,1063137.0,{},{},{},{},1641528742960,1641528742960,1641528742960,1641528742960
1641528683207,2022-01-06 22:11:23,0.0,0.0,0.0,1063077.0,{},{},{},{},1641528683207,1641528683207,1641528683207,1641528683207
1641528623270,2022-01-06 22:10:23,0.0,0.0,0.0,1063017.0,{},{},{},{},1641528623270,1641528623270,1641528623270,1641528623270
1641528563212,2022-01-06 22:09:23,0.0,0.0,0.0,1062957.0,{},{},{},{},1641528563212,1641528563212,1641528563212,1641528563212
1641528503311,2022-01-06 22:08:23,0.0,0.0,0.0,1062897.0,{},{},{},{},1641528503311,1641528503311,1641528503311,1641528503311
1641528443270,2022-01-06 22:07:23,0.0,0.0,0.0,1062838.0,{},{},{},{},1641528443270,1641528443270,1641528443270,1641528443270
1641528383154,2022-01-06 22:06:23,0.0,0.0,0.0,1062778.0,{},{},{},{},1641528383154,1641528383154,1641528383154,1641528383154
1641528322968,2022-01-06 22:05:22,0.0,0.0,0.0,1062718.0,{},{},{},{},1641528322968,1641528322968,1641528322968,1641528322968
1641528262976,2022-01-06 22:04:22,0.0,0.0,0.0,1062658.0,{},{},{},{},1641528262976,1641528262976,1641528262976,1641528262976
1641528205134,2022-01-06 22:03:25,0.0,0.0,0.0,1062597.0,{},{},{},{},1641528205134,1641528205134,1641528205134,1641528205134
1641528143278,2022-01-06 22:02:23,0.0,0.0,0.0,1062537.0,{},{},{},{},1641528143278,1641528143278,1641528143278,1641528143278
1641528083299,2022-01-06 22:01:23,0.0,0.0,0.0,1062477.0,{},{},{},{},1641528083299,1641528083299,1641528083299,1641528083299
1641528023502,2022-01-06 22:00:23,0.0,0.0,0.0,1062418.0,{},{},{},{},1641528023502,1641528023502,1641528023502,1641528023502
1641527962988,2022-01-06 21:59:22,0.0,0.0,0.0,1062357.0,{},{},{},{},1641527962988,1641527962988,1641527962988,1641527962988
1641527903340,2022-01-06 21:58:23,0.0,0.0,0.0,1062298.0,{},{},{},{},1641527903340,1641527903340,1641527903340,1641527903340
1641527843092,2022-01-06 21:57:23,0.0,0.0,0.0,1062238.0,{},{},{},{},1641527843092,1641527843092,1641527843092,1641527843092
1641527783131,2022-01-06 21:56:23,0.0,0.0,0.0,1062177.0,{},{},{},{},1641527783131,1641527783131,1641527783131,1641527783131
1641527723255,2022-01-06 21:55:23,0.0,0.0,0.0,1062117.0,{},{},{},{},1641527723255,1641527723255,1641527723255,1641527723255
1641527663338,2022-01-06 21:54:23,0.0,0.0,0.0,1062058.0,{},{},{},{},1641527663338,1641527663338,1641527663338,1641527663338
1641527603143,2022-01-06 21:53:23,0.0,0.0,0.0,1061997.0,{},{},{},{},1641527603143,1641527603143,1641527603143,1641527603143
1641527543250,2022-01-06 21:52:23,0.0,0.0,0.0,1061937.0,{},{},{},{},1641527543250,1641527543250,1641527543250,1641527543250
1641527483317,2022-01-06 21:51:23,0.0,0.0,0.0,1061878.0,{},{},{},{},1641527483317,1641527483317,1641527483317,1641527483317
1641527423071,2022-01-06 21:50:23,0.0,0.0,0.0,1061818.0,{},{},{},{},1641527423071,1641527423071,1641527423071,1641527423071
1641527362987,2022-01-06 21:49:22,0.0,0.0,0.0,1061758.0,{},{},{},{},1641527362987,1641527362987,1641527362987,1641527362987
1641527302975,2022-01-06 21:48:22,0.0,0.0,0.0,1061697.0,{},{},{},{},1641527302975,1641527302975,1641527302975,1641527302975
1641527245247,2022-01-06 21:47:25,0.0,0.0,0.0,1061638.0,{},{},{},{},1641527245247,1641527245247,1641527245247,1641527245247
1641527183047,2022-01-06 21:46:23,0.0,0.0,0.0,1061578.0,{},{},{},{},1641527183047,1641527183047,1641527183047,1641527183047
1641527123003,2022-01-06 21:45:23,0.0,0.0,0.0,1061518.0,{},{},{},{},1641527123003,1641527123003,1641527123003,1641527123003
1641527063011,2022-01-06 21:44:23,0.0,0.0,0.0,1061458.0,{},{},{},{},1641527063011,1641527063011,1641527063011,1641527063011
1641527003014,2022-01-06 21:43:23,0.0,0.0,0.0,1061398.0,{},{},{},{},1641527003014,1641527003014,1641527003014,1641527003014
1641526942964,2022-01-06 21:42:22,0.0,0.0,0.0,1061338.0,{},{},{},{},1641526942964,1641526942964,1641526942964,1641526942964
1641526882976,2022-01-06 21:41:22,0.0,0.0,0.0,1061277.0,{},{},{},{},1641526882976,1641526882976,1641526882976,1641526882976
